"","V1","V2","V3"
"28453",19.254968762,1.3150079637,16.9781507614
"28454",18.9600890419,1.1325308726,17.5781676471
"28455",20.1993327641,1.1568908344,16.8319161897
"28456",21.9382956396,1.2918861933,16.0800340972
"28457",22.0983893161,1.0876045838,15.7063219445
"28458",22.6711893337,1.3436739256,18.6509792385
"28459",25.7769572228,1.0974383456,18.5177440036
"28460",23.1703347135,1.1640473676,18.0355125517
"28461",23.5650530037,1.2357259989,17.7888239219
"28462",23.3869643405,1.0974110392,16.2195416173
"28463",22.4978652022,1.3068139986,16.4458633886
"28464",21.664757019,1.1000100474,19.5596201955
"28465",21.4996763416,1.0872169673,19.4250839206
"28466",20.9974754768,1.322904638,18.2066954138
"28467",20.9422728013,1.08486801,19.0801540562
"28468",25.5884961601,1.161312585,17.109800761
"28469",23.0282933889,1.2358990541,14.2292602849
"28470",21.9315473083,1.0929181236,14.6975236925
"28471",20.9428220263,1.1728925512,14.9262072911
"28472",20.640846858,1.2067916936,15.0998659228
"28473",20.0194911192,1.0900497638,13.7850849602
"28474",19.1357773704,1.1488704706,14.4559564802
"28475",18.6896658634,1.2244858776,14.8496959287
"28476",18.6529844821,1.1637750552,15.30133275
"28477",18.8045755358,1.3843699409,13.9520445051
"28478",19.5771696353,1.2788956073,15.021275349
"28479",18.6696127633,1.0910251595,16.7444003408
"28480",17.4415452886,1.0926406375,17.5412341688
"28481",16.1764193978,1.3110668748,17.6404938194
"28482",16.2643263948,1.094442482,16.0864387382
"28483",15.6700304843,1.0965967653,18.61509154
"28484",15.4198304397,1.2622366162,20.8349787357
"28485",15.2349688283,1.1316566475,23.1765780314
"28486",15.2036282548,1.1013948989,22.1893125893
"28487",15.21077058,1.2391732211,24.9425944473
"28488",15.2116383605,1.3871052377,26.1430081006
"28489",15.2107221019,1.2071407357,27.1897810477
"28490",15.2092557409,1.190797922,24.8322665191
"28491",15.2114501606,1.1806034246,26.6644521017
"28492",15.2186348659,1.1899901053,27.270942638
"28493",15.224064215,0.6662429797,26.456191905
"28494",15.2195745956,0.2868659723,22.9811084877
"28495",15.2080656485,0.292661589,21.6582010955
"28496",15.2124398897,0.2964003355,21.2390870537
"28497",15.213303896,0.2853547319,21.3524394847
"28498",15.2200134033,0.2873302958,18.0634229066
"28499",15.1989327044,0.1917008657,17.9552260278
"28500",15.1283648575,0.1128459678,17.913394173
"28501",15.229515283,0.0052672997,17.4126094635
"28502",15.2273833333,0.0053212895,16.4067095078
"28503",15.229958037,0.0073474455,16.7381305144
"28504",13.8818767113,0.0118296784,15.5183249663
"28505",12.7343544634,0.0148179232,14.6200738139
"28506",12.5315217793,0.0106244017,13.451688981
"28507",12.5384660213,0.0106979361,13.1180647413
"28508",13.2836170666,0.0119100185,12.661944391
"28509",14.0441231598,0.0080230704,12.0977304591
"28510",14.0495982396,0.0071927299,11.1794229834
"28511",13.9049660573,0.0072739236,10.7384152952
"28512",13.8685524066,0.0072626312,9.7366503327
"28513",14.5093415035,0.0073469943,9.4547725596
"28514",15.2487119631,0.0036951251,9.1141661666
"28515",15.2284325608,0.0036724579,9.0392783495
"28516",15.2253444129,0.0047548127,9.2380413887
"28517",14.6038512844,0.0116253681,8.8297363402
"28518",13.8887534399,0.0088899762,9.1175449833
"28519",12.55131364,0.015432871,9.7280726293
"28520",12.7437520798,0.0158591664,9.751272156
"28521",13.4532652288,0.0141209944,9.6797394227
"28522",13.2636855957,0.0109304903,8.8649118404
"28523",14.6322638791,0.008558122,8.7094529619
"28524",14.1332561187,0.0112121381,8.0181067118
"28525",13.885558658,0.0071224472,8.573596346
"28526",15.0308187412,0.0084329485,9.550700119
"28527",14.0719386055,0.0134564403,9.4569477409
"28528",14.0425411085,0.008758917,8.7070177785
"28529",14.0556219206,0.0087071142,9.4292170051
"28530",14.0390619059,0.0087494648,9.4264270983
"28531",14.0412683974,0.0088718149,9.8480170366
"28532",15.1541509255,0.0756535358,10.9342231124
"28533",15.2335811655,0.2938771136,11.1000307886
"28534",15.2325152198,0.2848186021,11.8687761798
"28535",15.2297618697,0.2849487865,12.2768842828
"28536",15.2276063138,0.2935652978,12.5288379596
"28537",15.2230599143,0.2926513054,14.0246953784
"28538",15.2205307095,0.2863516582,15.6265465697
"28539",15.2080589833,0.5327072734,16.5247519902
"28540",15.2171886607,0.5453744964,15.8509291535
"28541",15.4743884872,0.364861695,17.8729159313
"28542",15.8436099363,0.5635812228,17.7531349839
"28543",16.3740583912,0.3013930835,16.0768922079
"28544",16.8784377529,1.3084068139,17.5988469607
"28545",17.5703589689,1.1096310653,19.0095659545
"28546",18.1484552194,1.1111381823,18.7171513845
"28547",18.5765511469,1.2540152288,17.1047393267
"28548",18.9306433809,1.0607834647,17.7225955169
"28549",19.6859861196,1.268462403,14.6732785027
"28550",20.3166056094,1.069142422,16.6546429567
"28551",21.3256481959,1.0703349965,17.2385413336
"28552",21.9136220057,1.2750721441,18.8421665515
"28553",20.5012646119,1.0590645716,16.9352055945
"28554",23.3441797273,1.0653900045,15.7641695685
"28555",22.2795385789,1.2716259093,15.4735506512
"28556",23.1979483646,1.055387337,15.9794653821
"28557",24.3290256894,1.0590769528,17.3305155467
"28558",23.3135577229,1.2701290829,16.7260922761
"28559",21.4860491549,1.1066435478,16.4914973878
"28560",23.498251272,1.3080284636,17.7425575429
"28561",23.3391393764,1.2782457091,17.5629563465
"28562",21.8397995753,1.153341078,17.0428655122
"28563",21.0130066981,1.1395568953,15.9596582151
"28564",22.1381556587,1.3002617984,16.6059346178
"28565",21.0886168402,1.1060044043,15.6572980736
"28566",20.8929430076,1.1180658172,16.2242208605
"28567",23.1669463095,1.3853296599,16.2879197402
"28568",23.6754247234,1.1206204228,16.748710217
"28569",22.9746520155,1.0984145665,17.5360226327
"28570",22.3203042119,1.0679393529,17.9302353281
"28571",21.6558109033,1.2446105372,16.0225841331
"28572",20.0283469429,1.0750218537,16.1935228149
"28573",19.9325745307,1.0996133811,15.8680954108
"28574",19.8811333457,1.2276393643,16.4237652353
"28575",19.2743684625,1.1252507778,16.0340606239
"28576",18.3989287691,1.1708756803,16.7001343058
"28577",17.306443374,1.1332292646,16.0187119361
"28578",16.4493646358,1.3973076134,19.4616315658
"28579",15.8405581707,1.1377415032,19.067778492
"28580",15.4818859197,1.1374857057,19.8989096304
"28581",15.2446322763,1.1228607097,21.4306680975
"28582",15.2150761374,1.318033848,20.7437920914
"28583",15.2096057098,1.1929420564,23.0369041499
"28584",15.2048472725,1.2444161781,24.1876850651
"28585",15.208792644,1.2495337344,27.0574404413
"28586",15.2097225855,1.4795366809,26.0195200232
"28587",15.209429041,1.3351757883,25.5564591959
"28588",15.2126021507,1.2154005929,26.0115234753
"28589",15.2153539421,1.0749007611,24.2008285854
"28590",15.2065936694,0.2861000041,23.2718187182
"28591",15.2171501718,0.3005880045,24.4301359612
"28592",15.2030550612,0.2897078251,22.6887458729
"28593",15.1992738357,0.2875459623,21.7619129088
"28594",15.1958669393,0.2890857496,20.424956141
"28595",14.6235903577,0.1998600312,20.9688373805
"28596",14.8573927722,0.1101532407,19.5063604877
"28597",15.2240961837,0.0052002232,19.1218279263
"28598",15.2286521496,0.0052008947,16.6489975802
"28599",15.2204839857,0.0052675285,16.2473341069
"28600",15.216684383,0.0053561869,14.9263874881
"28601",14.0779981605,0.0128141394,15.3151338031
"28602",13.8915678577,0.0086518208,14.6646921679
"28603",13.8807635381,0.0108129937,14.1396534212
"28604",13.8775461262,0.008621774,13.400402769
"28605",13.8675595796,0.0079180798,12.010436502
"28606",12.9129811522,0.0127912333,11.8238162823
"28607",12.5296698858,0.0089390723,11.2836743309
"28608",13.6135644392,0.011516196,11.128308525
"28609",12.5359065296,0.0118289685,10.7339988106
"28610",12.5366214138,0.0118908619,9.9256265537
"28611",14.3350903079,0.0082385146,10.0510688325
"28612",15.2372390628,0.0046588746,9.9454080229
"28613",15.2375925447,0.0051728033,10.1087463547
"28614",15.2260031563,0.0051924221,9.3503967713
"28615",14.7558785966,0.0110760785,9.8051004118
"28616",12.5834181215,0.0150886698,10.1834425987
"28617",13.2679305067,0.01194024,9.8090830856
"28618",12.8064758383,0.014707241,9.9644978006
"28619",12.9215443121,0.0151000677,9.8405889621
"28620",13.7295558718,0.014530491,9.527618579
"28621",14.1212070414,0.0089468622,9.6440936111
"28622",15.2355828077,0.0051514563,8.8926023496
"28623",15.3943483584,0.0052048875,9.3598399023
"28624",14.7524867125,0.011681943,9.3623872974
"28625",14.060071845,0.0088426849,10.2064934497
"28626",14.0561940992,0.0086981823,10.1153232928
"28627",14.0529456143,0.0088034398,10.1963379276
"28628",13.9943593308,0.0780590324,10.2961337889
"28629",15.2120499738,0.3097132421,11.9539166292
"28630",15.2386505954,0.5404054127,12.5879497476
"28631",15.2364647549,0.3220190932,14.6379262857
"28632",15.237147153,0.2963869045,14.0538474902
"28633",15.235683274,0.2834827284,14.5036054023
"28634",15.2273082248,0.2910208897,15.2343922802
"28635",15.2175326947,0.5823388025,15.6363826091
"28636",15.2338416405,0.5435299693,15.1249295633
"28637",15.5371152679,0.3071151772,15.7260632669
"28638",15.9840492542,0.7715073116,17.7240273863
"28639",16.4621272989,1.1899243096,18.1822720498
"28640",16.9862595779,1.2137051911,19.1530449748
"28641",17.4759229295,1.3304998783,20.9659818314
"28642",17.7280411472,1.0895554061,17.7889833355
"28643",19.5892130441,1.3337965192,17.5392949037
"28644",21.1688383467,1.0749582035,16.4526127058
"28645",20.7225601604,1.3069401076,18.4735424348
"28646",19.1579838504,1.0909110287,18.6343000917
"28647",18.115524317,1.1539918103,19.1993903183
"28648",23.3318620508,1.2478753099,16.5070136491
"28649",22.8106379001,1.0748104485,18.2485779546
"28650",20.6360306172,1.3770628628,16.4202690203
"28651",25.4376146934,1.1176284328,15.5576171695
"28652",25.9780419898,1.0745084315,15.5223641618
"28653",25.3498296572,1.291000525,14.6839735386
"28654",25.7335051685,1.090532525,16.119849162
"28655",23.9993397657,1.075791534,14.9204427012
"28656",25.0437524756,1.2852890827,15.6815848662
"28657",26.0489869555,1.0782415731,17.5500727652
"28658",25.497936166,1.086018464,15.8055676772
"28659",25.4646417887,1.2677487921,16.3002752443
"28660",24.8465627524,1.0813656876,18.1272934606
"28661",24.6241127175,1.0857670801,16.9066504914
"28662",24.0035521995,1.1165782431,17.2632530234
"28663",24.072237494,1.2297069588,17.0648928472
"28664",23.7117879776,1.0659437838,16.2741177111
"28665",23.2325893119,1.0804616613,16.0450344969
"28666",22.4066084546,1.3799031024,17.5750731184
"28667",21.736901062,1.2582020156,15.0512637362
"28668",20.9739051671,1.0749900586,14.7015659016
"28669",20.1455677051,1.1065220904,14.7963956965
"28670",19.3921490834,1.2638151548,14.9111997274
"28671",18.5983456914,1.0855618117,14.5141537197
"28672",17.6795875905,1.0976940513,14.2381188291
"28673",16.9893239145,1.2877110884,16.1410537973
"28674",16.2160266007,1.0752235125,17.7880877558
"28675",15.8891298442,1.0681170283,16.8052214229
"28676",15.4884001067,1.1792662831,17.4346561209
"28677",15.248118016,1.1697713675,21.0683348051
"28678",15.2087143036,1.075952731,24.5986149748
"28679",15.2033574653,1.1912301079,23.4046315919
"28680",15.2021244504,1.3853577995,24.8277461754
"28681",15.2068179545,1.1894310473,26.2225360004
"28682",15.2218210716,1.2018547415,27.8373772189
"28683",15.2257130374,1.2248296954,26.0333986965
"28684",15.2239997348,1.1804640013,25.3065300245
"28685",15.2205126493,0.9545057195,23.9245730972
"28686",15.2230013631,0.2921608047,21.2134499759
"28687",15.2216416634,0.2982454963,20.4863725381
"28688",15.2248620696,0.2867756022,19.385041868
"28689",15.222375183,0.2863795998,21.3338160707
"28690",15.2233679804,0.2985893787,21.0353630974
"28691",15.2051563005,0.1848450926,20.4636280916
"28692",15.1366523977,0.107481749,20.1525882188
"28693",14.8949441778,0.0100970316,19.8050131193
"28694",13.9110910007,0.0092020302,17.8757583996
"28695",13.5619930682,0.0131477023,16.881246899
"28696",12.7306363734,0.0113803888,16.0617797833
"28697",12.6330035704,0.0107739458,16.7328785548
"28698",12.5367163157,0.0107660033,16.1372832484
"28699",13.1773826533,0.012375476,14.6443702782
"28700",13.9739873354,0.0089588963,13.5820652991
"28701",14.0560037094,0.008271391,13.8497543766
"28702",14.0170476564,0.0073388044,12.6080350065
"28703",14.468084981,0.0073336481,12.053995485
"28704",15.2355222777,0.0036456693,12.2797246656
"28705",15.2424418648,0.0035519172,10.4001018873
"28706",15.2296589796,0.0036341564,9.9893550852
"28707",14.6398103336,0.0099348653,9.752611156
"28708",13.8858522287,0.008546036,9.4515721047
"28709",13.8841496548,0.0089559979,9.4503194511
"28710",13.8771787976,0.0089858047,9.173148453
"28711",13.2216677695,0.0143734405,9.3072701988
"28712",12.819488841,0.0157669491,9.5677011792
"28713",14.9367380696,0.0079392607,10.0673830973
"28714",15.2319585694,0.0051455961,9.8453108724
"28715",15.2237006507,0.006505261,9.309870921
"28716",15.2309761183,0.0052936239,9.0255448698
"28717",14.1671779143,0.0129661326,9.4566301801
"28718",13.9587001685,0.008906983,8.8589360154
"28719",14.045266492,0.0088990602,10.7113252105
"28720",14.0490012499,0.0089055583,9.3158193689
"28721",15.0131100056,0.012253206,9.2581523142
"28722",15.3971593095,0.0051849855,10.7597726473
"28723",15.4048650038,0.0051744433,10.6785101788
"28724",15.0410235427,0.0729381912,10.9472138556
"28725",13.8764556951,0.2823265512,11.0660904847
"28726",14.8217471744,0.2862302581,11.7061112017
"28727",15.2290250722,0.3000824826,14.0488230701
"28728",15.2322699168,0.2850779687,14.5292423188
"28729",15.2280856259,0.2839675045,15.1787452405
"28730",15.2250839324,0.2877805315,14.5798176798
"28731",15.2111528687,0.5368182259,17.8131525985
"28732",15.2070164893,0.6292955074,15.3121794451
"28733",15.2127961261,0.6705972407,15.1354739005
"28734",15.2434750875,1.3496767004,16.2886699622
"28735",15.2214375199,1.1113028698,19.1727468779
"28736",15.3681361952,1.1367755677,19.6412408061
"28737",16.5661108842,1.2332366782,18.2261145429
"28738",17.1925300278,1.1202378809,17.2547811491
"28739",18.8609419642,1.3231179186,19.5413793169
"28740",17.6809504295,1.0840002627,20.2713023115
"28741",18.4378544345,1.123781715,17.9593177756
"28742",19.65381115,1.2765728458,18.4335461091
"28743",17.009210144,1.1708776162,18.7452376497
"28744",16.7325659726,1.4319726216,19.0029829002
"28745",16.4868199998,1.1391350234,19.339538966
"28746",16.0974567421,1.0645282134,18.1133073259
"28747",16.432600049,1.0718926263,18.7461383371
"28748",16.8224724676,1.2637827301,20.5229627933
"28749",16.5072422887,1.0677124877,21.9109804013
"28750",17.7777718675,1.0566975182,18.9098749962
"28751",18.0944033778,1.2659794804,18.4025060749
"28752",19.8732914578,1.0736649951,17.9612497229
"28753",19.2590983929,1.0623544962,19.3483735794
"28754",20.2541951318,1.2561937042,19.8230800327
"28755",18.4650613213,1.0716880565,19.1461169147
"28756",19.8653094334,1.0771485651,17.3398928415
"28757",19.6925346792,1.2735966868,17.3320977642
"28758",21.9557654026,1.0584400613,17.2647609335
"28759",18.6632905196,1.0792517577,17.4615941526
"28760",17.195086098,1.2986470637,17.5618457207
"28761",20.898651607,1.0803635248,16.3699144581
"28762",21.5110040516,1.0625225724,15.4357078614
"28763",17.5065739936,1.2342305379,17.5149003909
"28764",17.5576072821,1.1074599148,16.4770277514
"28765",19.6091662025,1.072806805,14.3708051905
"28766",18.6897517221,1.0864744833,14.0148421624
"28767",18.1586608247,1.2679505724,13.655145776
"28768",16.8938511541,1.0681941662,15.6550032442
"28769",15.9407139392,1.0693188076,14.288082803
"28770",15.7963701551,1.2741765619,14.9937151928
"28771",15.6677517527,1.1015803481,16.4053045427
"28772",15.4793070579,1.0942755558,16.994774245
"28773",15.230799273,1.2018826236,18.764491415
"28774",15.2281494517,1.1734435647,21.2000265489
"28775",15.2321824786,1.1772019244,21.818551099
"28776",15.2343423895,1.2038175003,23.4373310823
"28777",13.9063087995,1.2241462205,22.9263110653
"28778",15.2371904401,1.1961373233,21.4667317968
"28779",15.234442304,1.1731335111,22.1483127883
"28780",15.2264425758,1.1900571438,21.4224516394
"28781",15.2243401165,0.6500036623,21.3036741218
"28782",15.2241895736,0.2866035864,20.4030157575
"28783",15.2270399377,0.2859147947,20.8391069205
"28784",15.2158272821,0.4573827455,20.6093562965
"28785",15.2124345896,0.4488823175,19.7253784293
"28786",15.2121668245,0.285289468,19.4362077988
"28787",15.1952139486,0.1807568879,19.1566028708
"28788",15.1402570215,0.1143692143,18.6958504054
"28789",15.2119128081,0.0057819069,17.4735072395
"28790",13.8852147734,0.0114857757,15.0905367354
"28791",14.8163577312,0.0079701884,14.2567014585
"28792",15.2391131946,0.0052568369,14.9461037284
"28793",14.077367339,0.0129526259,14.4379433692
"28794",13.8749234872,0.0088925438,14.2817148505
"28795",13.8822219034,0.0089989257,13.583294877
"28796",14.7345743272,0.008687489,12.9044732611
"28797",15.3762941559,0.004510635,11.6540852525
"28798",15.2281598641,0.0037547978,11.480811444
"28799",15.236641334,0.0037484483,11.1434888563
"28800",14.4205423231,0.0112116622,11.9216632116
"28801",12.5251025662,0.0130857623,11.8833733768
"28802",13.3299337576,0.0105719199,12.4146914227
"28803",13.0079743678,0.0170317695,11.3458449537
"28804",13.1203019233,0.0118024666,8.825938726
"28805",15.069864819,0.0075452226,9.1165160884
"28806",13.9578600391,0.0114860676,8.6431002372
"28807",15.1115308425,0.0077809748,8.6915593918
"28808",15.2220473764,0.005258612,10.2445623654
"28809",14.0379895755,0.013320271,10.0675925971
"28810",13.8878016743,0.0091058292,9.9988765143
"28811",13.8785027547,0.0089982864,9.8116205644
"28812",13.8239696996,0.0117483376,9.3626434969
"28813",13.9097949962,0.0139073473,8.4347347694
"28814",15.4053889137,0.0052387888,7.9926501287
"28815",15.3909418854,0.005165366,8.6929773454
"28816",15.3917932021,0.005254855,8.4377453242
"28817",14.3690079106,0.0127991887,8.6439596671
"28818",14.0465316377,0.0089104449,9.0078784878
"28819",14.0338639464,0.0088771869,8.8938512954
"28820",13.9660021113,0.0687131244,9.2991313936
"28821",14.8021659327,0.2980078417,9.6464858346
"28822",15.2250018593,0.2893743114,9.198453357
"28823",15.2160236604,0.2834077136,9.6583489739
"28824",15.2140623818,0.282817758,9.6546575039
"28825",15.2132393312,0.2973560679,10.317829759
"28826",15.2257266946,0.2948542735,11.7217205668
"28827",15.2262392912,0.637099823,12.1550200243
"28828",15.2203889358,0.6543152178,13.8417235731
"28829",15.4275286717,0.4672214219,14.3586279593
"28830",15.7781715853,0.4429129063,13.3543751944
"28831",16.0911510483,1.350200985,15.2318071475
"28832",16.8465265192,1.2091157939,16.1070914669
"28833",17.8968162938,1.5559961764,16.1944526809
"28834",18.5250095129,1.0435082026,16.6232932294
"28835",17.2470289917,1.2614519865,15.8919811963
"28836",16.0457849793,1.1293925812,17.7909418904
"28837",16.5489662159,1.1474608694,16.1302940116
"28838",17.7650470732,1.2428637381,15.4849287104
"28839",18.5619710218,1.055998688,16.1160818913
"28840",19.0432040153,1.3411875728,17.678401389
"28841",19.2558388152,1.0607898711,15.2571246214
"28842",20.6125044089,1.2109786332,14.9416254239
"28843",22.1086629069,1.1723142598,16.6087077162
"28844",22.383069498,1.0782847034,19.6614763956
"28845",21.1895947828,1.2963398936,17.7079060561
"28846",21.7773645783,1.0555561266,18.5554367731
"28847",19.3982726023,1.146609815,17.4335017571
"28848",20.9983675546,1.2321405956,17.1036102289
"28849",20.1006344863,1.0544492943,16.6815860493
"28850",23.1762161551,1.2660124683,17.1592070639
"28851",20.4947283012,1.0944691835,16.4133600696
"28852",20.2198346195,1.0747883444,14.7046949795
"28853",19.4025741537,1.2961205632,16.5024222103
"28854",21.2248861339,1.0663857506,17.9259947108
"28855",20.8553214939,1.1900489036,17.8221175957
"28856",19.1327832237,1.1936108927,16.7683695895
"28857",19.013741151,1.0582942961,15.6228568691
"28858",18.1536965106,1.2857806261,16.7563743611
"28859",18.428282871,1.0770761916,15.8699354724
"28860",17.7201822965,1.0649854314,16.3699205846
"28861",16.874017358,1.2950011635,16.169809022
"28862",17.1165064248,1.0731252422,15.2708576338
"28863",16.6682550083,1.2221369234,15.3525164685
"28864",16.1009688177,1.1678963248,16.2766504502
"28865",15.9867044676,1.0688902381,15.2842354732
"28866",15.7394876555,1.3051164775,15.9221615011
"28867",15.3683764035,1.0776405668,19.2020204366
"28868",15.2251131566,1.08284068,19.6325328657
"28869",15.2061509791,1.1011751471,23.3570666816
"28870",15.2113050443,1.1430209849,27.0464419833
"28871",15.2174862385,1.4152134654,26.300453214
"28872",15.210609515,1.2629581083,24.6270176392
"28873",15.2107105971,0.760088773,23.2286617701
"28874",15.2066653483,0.2992099316,24.5412283456
"28875",15.2110246615,0.2839175266,25.0172521224
"28876",15.2116022341,0.2826083086,23.0613205619
"28877",15.2070857104,0.2848330181,23.0244077393
"28878",15.2128891511,0.297011932,23.9943656335
"28879",15.2125946166,0.2826910864,24.6431691561
"28880",15.2107634468,0.2834269661,22.2473503585
"28881",15.214130364,0.2901541494,20.1575014265
"28882",15.2118057152,0.2939105118,19.5020082003
"28883",15.1888334077,0.1809287047,19.1571601821
"28884",15.1287272756,0.1074657826,17.3996305673
"28885",15.2452465558,0.0052457952,15.323239084
"28886",15.2392520297,0.0052475297,14.9874135254
"28887",15.2190516746,0.0052613838,15.5167300588
"28888",15.2199167343,0.0051402837,15.6778191571
"28889",14.3054535466,0.0142633322,15.368834449
"28890",15.2293377597,0.0053217026,14.9950602687
"28891",15.2276056232,0.0113079321,12.5260372723
"28892",15.3264360747,0.0052872922,11.172767275
"28893",15.1856726531,0.0079889383,11.3781407176
"28894",13.3164192911,0.0145464842,10.3601596826
"28895",12.9160990097,0.0111962589,10.1678990092
"28896",13.9362879555,0.0090037599,10.2937273597
"28897",15.2523104052,0.003720538,9.9718121687
"28898",15.2268123144,0.0037140053,9.7454786331
"28899",15.2247886776,0.0037046023,9.9219644109
"28900",15.2283404459,0.0048806711,10.2037085581
"28901",14.0298033759,0.0112714318,9.7485175167
"28902",14.4199766646,0.0087525508,9.1956798258
"28903",14.6044906179,0.0104704869,9.2620577612
"28904",13.8704842053,0.0075661424,9.3055062722
"28905",13.8775407344,0.0080031583,9.404896077
"28906",13.2585949146,0.0135643633,9.4448523918
"28907",13.4328838517,0.0126817516,9.088470873
"28908",13.882369059,0.0090035605,9.0516064516
"28909",14.2949718498,0.0096865957,8.6629040632
"28910",15.2344055186,0.0051603819,8.1660775371
"28911",15.3843529288,0.0051937534,8.3549449013
"28912",15.4052727554,0.0052094766,8.0323537807
"28913",15.3974777824,0.0051783725,8.783711287
"28914",15.3763393032,0.0051776959,8.0889621028
"28915",15.3843310746,0.005180571,8.7805477464
"28916",15.3963145676,0.0051883606,8.4340739517
"28917",15.3971800667,0.0052278828,8.8532141761
"28918",15.5840217907,0.005192687,9.1635610403
"28919",13.4819456086,0.0187702316,9.0119420214
"28920",12.6302621397,0.0850619217,9.8090613216
"28921",13.8677086723,0.2898576183,10.3419301785
"28922",14.7068272568,0.2848255733,10.7012988661
"28923",15.2391876105,0.2818198681,11.1527726612
"28924",15.2358695296,0.2588871396,11.8942019218
"28925",15.2757348199,0.1856268257,12.6642352686
"28926",15.529673112,0.1772346424,12.885072651
"28927",15.6404356181,0.176560359,12.8767095781
"28928",15.6585770175,0.1837526569,14.5349954339
"28929",15.576683819,0.1824646261,15.3793234493
"28930",15.5793166637,0.1749359681,18.0790208336
"28931",15.8923014194,0.1752302395,16.1741239686
"28932",16.0104309479,0.1837266322,18.1417038133
"28933",16.4256358139,0.1705876229,18.9800110267
"28934",17.1848488081,0.1632272421,22.9879484472
"28935",17.6868027013,0.1632635518,23.0669328258
"28936",17.3305336002,0.1726735837,23.2005867882
"28937",17.6711231003,0.1710983075,21.590603701
"28938",17.7298367514,0.1635267727,22.4874692386
"28939",18.7357938962,0.1631233482,21.473040626
"28940",18.4539014015,0.1719776523,20.4235011788
"28941",19.6067390202,0.1702924883,20.1916070571
"28942",18.8759412917,0.1630205248,27.1280739292
"28943",17.9076533532,0.1631218514,22.671417065
"28944",17.6827276212,0.1718948814,22.5421210251
"28945",17.5173265796,0.1707933766,21.0263722895
"28946",17.1921082192,0.1628565461,22.8569829413
"28947",17.9490848679,0.1630394247,21.8004262833
"28948",18.2107195431,0.1718302766,21.4770665555
"28949",18.1574658323,0.1710497463,23.7980056873
"28950",18.085604376,0.1631484202,23.3488873128
"28951",17.3674850274,0.1628629555,19.1283880644
"28952",17.7159498233,0.1713356941,20.4351143551
"28953",18.212360007,0.1706305026,18.1384831011
"28954",17.2352363461,0.1636166215,20.2444845978
"28955",17.5215857652,0.163767078,18.8267846341
"28956",16.94175627,0.1725164505,19.5249274322
"28957",17.1142605781,0.170809988,20.8309343476
"28958",15.9752917603,0.1630742702,23.851600991
"28959",16.1960459779,0.1630601148,23.5188579803
"28960",16.3252978686,0.171947532,21.9852306167
"28961",16.5937191256,0.1823615483,21.2176671515
"28962",16.2416899621,0.1750370005,21.6463682294
"28963",15.6000620118,0.1749328329,23.3986697611
"28964",15.2999298813,0.1933163314,22.1513811338
"28965",15.1993488594,0.4395132411,22.6145101208
"28966",15.2030496956,0.2440694777,24.6282968131
"28967",15.2069153694,0.2821257054,23.3220063804
"28968",15.2017278602,0.2908145848,23.2895454679
"28969",15.2066398035,0.2905721152,22.1249486102
"28970",15.2082137296,0.2839332121,21.7985355168
"28971",15.2046679586,0.2841958129,23.9146148863
"28972",15.2048152897,0.2927456091,24.6937978074
"28973",15.2024815674,0.2922815621,23.5815125288
"28974",15.2074267224,0.2845933349,22.4760660973
"28975",15.206187933,0.2842229312,21.6755814637
"28976",15.2032954499,0.2919558482,19.6572538325
"28977",15.2002694597,0.2924579794,21.0062499035
"28978",15.1961236762,0.2839929746,21.1435608486
"28979",15.1935074934,0.2841522189,19.8116085942
"28980",15.1953074841,0.2920538632,19.3139100888
"28981",15.196485087,0.2921637373,18.0147882398
"28982",15.1993203979,0.283230598,18.2440057386
"28983",15.1808993627,0.1798573793,19.9655909464
"28984",15.1267023558,0.1066122439,18.4855384749
"28985",15.2299356602,0.0052674037,17.3578256178
"28986",15.2218492587,0.0051784929,17.0045790708
"28987",15.2105428331,0.0091930518,16.1373756225
"28988",15.2229566704,0.0052895308,14.9529212372
"28989",14.1111036319,0.0141616419,14.8635508539
"28990",15.2252729006,0.0037267125,12.490922934
"28991",15.2200920176,0.0037052373,10.9362112608
"28992",15.3197507956,0.0037034315,9.6615508218
"28993",15.3608660369,0.0043384543,10.0208797196
"28994",13.9117724405,0.0114909362,9.7285457788
"28995",13.8777783842,0.0073526487,9.4491469573
"28996",14.1397580762,0.0095303367,8.8804276557
"28997",15.2396032336,0.0051621656,8.7934600337
"28998",15.2233849762,0.0051212541,8.4521120117
"28999",15.2228591734,0.0052213215,9.4388310566
"29000",14.2240542771,0.0112316579,9.2158912002
"29001",14.7782355698,0.0081805743,9.1037501416
"29002",15.2222366349,0.0052859518,8.6121550314
"29003",15.2153554047,0.0052493718,8.787353971
"29004",15.2168902444,0.0052360812,8.6079020546
"29005",15.2329991888,0.0052688495,8.8559779891
"29006",15.358580098,0.0052980999,8.8937025865
"29007",15.3781379488,0.005207767,8.2271491708
"29008",15.3772281327,0.0052400245,8.1472615976
"29009",15.5162578235,0.0052653009,9.2126555221
"29010",15.4440587745,0.0052334294,8.9207145489
"29011",15.6158123997,0.0052457191,9.4335327711
"29012",15.3780457497,0.0052186027,9.9581559098
"29013",14.493396526,0.0110325443,9.9402414356
"29014",14.0407372703,0.0071310452,9.796463231
"29015",14.1343929908,0.0070826908,10.1725920478
"29016",13.951971892,0.0759863283,10.219740075
"29017",14.7027092896,0.2936097296,10.9523644736
"29018",15.2071382419,0.294144282,10.8388415128
