"","V1","V2","V3","V4","V5","V6"
"189",0.5804572209,0.5804572209,0.5804572209,-9.99200722162641e-16,-3.00870439673417e-14,-9.99200722162641e-16
"190",0.323022528399999,0.323022528399999,0.323022528399999,-3.99680288865056e-15,2.50355292052973e-14,-3.99680288865056e-15
"191",0,0,0,-9.99200722162641e-15,-9.99200722162641e-15,-9.99200722162641e-15
"192",0,0,0,-9.99200722162641e-15,1.99840144432528e-14,1.99840144432528e-14
"193",0,0,0,0,5.99520433297585e-14,0
"194",0,0,0,-1.02140518265514e-14,-3.99680288865056e-14,1.99840144432528e-14
"195",0,0,0,9.76996261670138e-15,-1.99840144432528e-14,-1.99840144432528e-14
"196",0,0,0,1.06581410364015e-14,3.99680288865056e-14,-1.95399252334028e-14
"197",0,0,0,1.06581410364015e-14,-4.9737991503207e-14,1.06581410364015e-14
"198",0,0,0,-9.76996261670138e-15,4.9737991503207e-14,-9.76996261670138e-15
"199",0,0,0,-1.06581410364015e-14,1.95399252334028e-14,1.95399252334028e-14
"200",0,0,0,9.76996261670138e-15,-5.06261699229071e-14,9.76996261670138e-15
"201",0,0,0,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"202",0,0,-9.76996261670138e-15,-1.95399252334028e-14,3.99680288865056e-14,-1.95399252334028e-14
"203",0,0,0,0,-6.03961325396085e-14,0
"204",0,-9.76996261670138e-15,0,0,6.03961325396085e-14,0
"205",0,0,0,-2.04281036531029e-14,3.99680288865056e-14,-2.04281036531029e-14
"206",0,0,0,3.01980662698043e-14,3.01980662698043e-14,3.01980662698043e-14
"207",0,0,0,3.01980662698043e-14,-3.01980662698043e-14,3.01980662698043e-14
"208",9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,-1.95399252334028e-14,3.01980662698043e-14,-1.95399252334028e-14
"209",0,0,0,-1.95399252334028e-14,3.99680288865056e-14,-1.95399252334028e-14
"210",-4.47648032830002,-9.76996261670138e-15,-9.76996261670138e-15,1.06581410364015e-14,-4.9737991503207e-14,1.06581410364015e-14
"211",-6.1380613767,-9.76996261670138e-15,-9.76996261670138e-15,2.04281036531029e-14,-2.93098878501041e-14,2.04281036531029e-14
