"","V1","V2","V3","V4","V5","V6"
"167",0,0,0,0,0,0
"168",0,0,0,0,0,0
"169",0,0,0,0,0,0
"170",0,0,0,0,0,0
"171",0,0,0,0,0,0
"172",0,0,0,0,0,0
"173",0,0,0,0,0,0
"174",0,0,0,0,0,0
"175",0,0,0,0,0,0
"176",0,0,0,0,0,0
"177",0,0,0,0,0,0
"178",0,0,0,0,0,0
"179",0,0,0,0,0,0
"180",0,0,0,0,0,0
"181",0,0,0,0,0,0
"182",0,0,0,0,0,0
"183",0,0,0,0,0,0
"184",0,0,0,0,0,0
"185",0,0,0,0,0,0
"186",0,0,0,0,0,0
"187",0,0,0,0,0,0
"188",0,0,0,0,0,0
"189",0,0,0,0,0,0
"190",0,0,0,0,0,0
"191",1.3435060398,1.3435060398,1.3435060398,1.34350603979999,1.34350603979999,1.34350603979999
"192",1.5832259415,1.5832259415,1.5832259415,1.58322594149999,1.58322594150002,1.58322594150002
"193",2.4776409017,2.4776409017,2.4776409017,2.4776409017,2.47764090170006,2.4776409017
"194",3.2759666845,3.2759666845,3.2759666845,3.27596668449999,3.27596668449996,3.27596668450002
"195",3.6069065544,3.6069065544,3.6069065544,3.60690655440001,3.60690655439998,3.60690655439998
"196",4.570106126,4.570106126,4.570106126,4.57010612600001,4.57010612600004,4.57010612599998
"197",5.0030947495,5.0030947495,5.0030947495,5.00309474950001,5.00309474949995,5.00309474950001
"198",4.5937837295,4.5937837295,4.5937837295,4.59378372949999,4.59378372950005,4.59378372949999
"199",4.7111011946,4.7111011946,4.7111011946,4.71110119459999,4.71110119460002,4.71110119460002
"200",4.7767545899,4.7767545899,4.7767545899,4.77675458990001,4.77675458989995,4.77675458990001
"201",5.4370793142,5.4370793142,5.4370793142,5.43707931419999,5.43707931419999,5.43707931419999
"202",5.7219502796,5.7219502796,5.72195027959999,5.72195027959998,5.72195027960004,5.72195027959998
"203",5.4877384193,5.4877384193,5.4877384193,5.4877384193,5.48773841929994,5.4877384193
"204",6.1971955825,6.19719558249999,6.1971955825,6.1971955825,6.19719558250006,6.1971955825
"205",5.8481853867,5.8481853867,5.8481853867,5.84818538669998,5.84818538670004,5.84818538669998
