"","V1"
"1310",1
"1311",1
"1312",1
"1313",1
"1314",1
"1315",1
"1316",1
"1317",1
"1318",1
"1319",1
"1320",1
"1321",1
"1322",1
"1323",1
"1324",1
"1325",1
"1326",1
"1327",1
"1328",1
"1329",1
"1330",1
"1331",1
"1332",1
"1333",1
"1334",1
"1335",1
"1336",1
"1337",1
"1338",1
"1339",1
"1340",1
"1341",1
"1342",1
"1343",1
"1344",1
"1345",1
"1346",0.994744208121997
"1347",0.960417011822236
"1348",0.94097084769361
"1349",0.836472067267688
"1350",0.85857732421846
"1351",0.802616898041782
"1352",0.767563814906105
"1353",0.758120027804655
"1354",0.715089779751318
"1355",0.718522543062085
"1356",0.688792963297746
"1357",0.664683981622323
"1358",0.643241690972192
"1359",0.638074712039584
"1360",0.62324594958681
"1361",0.64351530779329
"1362",0.625473433317772
"1363",0.633116689903353
"1364",0.62055291119639
"1365",0.637230018228887
"1366",0.64353779102363
"1367",0.677619142968923
"1368",0.634775756528277
"1369",0.693940327383739
"1370",0.668682864081083
"1371",0.757369837914753
"1372",0.746422390011792
"1373",0.764257323856719
"1374",0.752222959277424
"1375",0.78822513171862
"1376",0.805710860622619
"1377",0.939318580148904
"1378",1
"1379",1
"1380",1
"1381",1
"1382",1
"1383",1
"1384",1
"1385",1
"1386",1
"1387",1
"1388",1
"1389",1
"1390",1
"1391",1
"1392",1
"1393",1
"1394",1
"1395",1
"1396",1
"1397",1
"1398",1
"1399",1
"1400",1
"1401",1
"1402",1
"1403",1
"1404",1
"1405",1
"1406",1
"1407",1
"1408",1
"1409",1
"1410",1
"1411",1
"1412",1
"1413",1
"1414",1
"1415",1
"1416",1
"1417",1
"1418",1
"1419",1
"1420",1
"1421",1
"1422",1
"1423",1
"1424",1
"1425",1
"1426",1
"1427",1
"1428",1
"1429",1
"1430",1
"1431",1
"1432",1
"1433",1
"1434",1
"1435",1
"1436",1
"1437",1
"1438",0.972719801495258
"1439",0.845885330372437
"1440",0.764663979970404
"1441",0.690797241633226
"1442",0.715660898691652
